,0,1,2,3
36,"(('gender - Male', 'insulin - Steady', 'age - [80-90)', 'race - Caucasian'), ('readmitted - 1',))",0.904624277457,0.0125783636071,0.997503900396
37,"(('metformin - Steady', 'glyburide - Steady'), ('readmitted - 1',))",0.918828451883,0.044124738788,1.01316644643
38,"(('metformin - Steady', 'glipizide - Steady', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.913746630728,0.0136232117023,1.00756286432
39,"(('glyburide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.905449464369,0.0781224883459,0.998413810934
40,"(('age - [70-80)', 'insulin - Up'), ('readmitted - 1',))",0.873935264055,0.0206156566468,0.963663983282
41,"(('metformin - Steady', 'glyburide - Steady', 'gender - Female'), ('readmitted - 1',))",0.922818791946,0.0221025558592,1.01756648286
42,"(('gender - Male',), ('readmitted - 1',))",0.911937878659,0.429472753577,1.00556840398
43,"(('glipizide - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.927864214993,0.0263623211702,1.0231299298
44,"(('insulin - Up', 'age - [80-90)'), ('readmitted - 1',))",0.872928176796,0.0126989230027,0.962553496317
45,"(('gender - Female', 'insulin - Down'), ('readmitted - 1',))",0.880541297247,0.0758318598296,0.9709482714
46,"(('glyburide - Steady', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.904923599321,0.0214193859508,0.997833954247
47,"(('age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.917611940299,0.12353319402,1.01182503312
48,"(('gender - Male', 'rosiglitazone - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.913533834586,0.0292959331297,1.00732821996
49,"(('age - [70-80)', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.848375451264,0.0188876386433,0.935479892287
50,"(('age - [60-70)', 'glyburide - Steady'), ('readmitted - 1',))",0.912482065997,0.0255585918663,1.00616846414
51,"(('insulin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.915747684164,0.0834271017521,1.00976937
52,"(('metformin - Steady', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.918287937743,0.0284520173606,1.0125704366
53,"(('gender - Male', 'insulin - Up', 'age - [40-50)'), ('readmitted - 1',))",0.928338762215,0.0114531425816,1.02365319976
54,"(('gender - Male', 'metformin - Steady', 'age - [50-60)'), ('readmitted - 1',))",0.948387096774,0.0295370519209,1.04575993779
55,"(('gender - Male', 'age - [60-70)', 'insulin - Up'), ('readmitted - 1',))",0.895384615385,0.0116942613728,0.98731558334
56,"(('insulin - Steady', 'glipizide - Steady', 'gender - Female'), ('readmitted - 1',))",0.914233576642,0.0201334190645,1.00809980596
57,"(('age - [60-70)', 'race - Caucasian', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.909090909091,0.0140652628195,1.00242913023
58,"(('gender - Male', 'glipizide - Steady', 'age - [50-60)'), ('readmitted - 1',))",0.931758530184,0.0142661951455,1.02742408229
59,"(('glyburide - Steady', 'age - [40-50)'), ('readmitted - 1',))",0.920577617329,0.0102475486256,1.01509520227
60,"(('age - [80-90)',), ('readmitted - 1',))",0.884228769497,0.102515672721,0.975014343961
61,"(('metformin - Steady', 'age - [70-80)', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.900900900901,0.0120559395596,0.993398237161
62,"(('gender - Male', 'metformin - Steady', 'age - [40-50)', 'race - Caucasian'), ('readmitted - 1',))",0.933554817276,0.0112923967208,1.02940479785
63,"(('metformin - Steady', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.9125,0.0293361195949,1.00618823946
64,"(('gender - Male', 'age - [60-70)', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.912790697674,0.0126185500723,1.00650878366
65,"(('age - [40-50)', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.879396984925,0.0140652628195,0.969686470194
66,"(('glipizide - Steady', 'gender - Female'), ('readmitted - 1',))",0.911995515695,0.065383378878,1.00563195873
67,"(('age - [80-90)', 'insulin - Down'), ('readmitted - 1',))",0.843601895735,0.0143063816107,0.930216226058
68,"(('age - [60-70)', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.872665534805,0.020655843112,0.962263888336
69,"(('gender - Male', 'pioglitazone - Steady'), ('readmitted - 1',))",0.917422867514,0.0406285163157,1.01161654784
70,"(('insulin - Steady', 'glipizide - Steady'), ('readmitted - 1',))",0.909423604758,0.0399453464073,1.00279598444
71,"(('metformin - Steady', 'age - [70-80)', 'race - Caucasian'), ('readmitted - 1',))",0.899376669635,0.0405883298505,0.991717509957
72,"(('race - AfricanAmerican',), ('readmitted - 1',))",0.91483003362,0.196833306542,1.0087575024
73,"(('age - [30-40)',), ('readmitted - 1',))",0.924555160142,0.0522022182929,1.01948112753
74,"(('metformin - Steady', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.918861209964,0.0518807265713,1.01320256785
75,"(('pioglitazone - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.938666666667,0.0141456357499,1.03504149126
76,"(('rosiglitazone - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.930952380952,0.0157129078926,1.02653516407
77,"(('gender - Male', 'age - [60-70)', 'insulin - Steady'), ('readmitted - 1',))",0.920337394564,0.0394631088249,1.01483031534
78,"(('glimepiride - Steady', 'age - [50-60)'), ('readmitted - 1',))",0.947735191638,0.010930718534,1.04504110022
79,"(('metformin - Steady', 'age - [70-80)', 'glyburide - Steady'), ('readmitted - 1',))",0.898601398601,0.010327921556,0.990862640262
80,"(('metformin - Steady', 'age - [40-50)', 'gender - Female'), ('readmitted - 1',))",0.927152317881,0.0168783153834,1.02234494076
81,"(('glimepiride - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.920197044335,0.0375341584954,1.01467555507
82,"(('age - [30-40)', 'insulin - Down'), ('readmitted - 1',))",0.916955017301,0.0106494132776,1.01110066249
83,"(('gender - Male', 'insulin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.924191750279,0.0333145796496,1.01908040563
84,"(('gender - Male', 'age - [60-70)'), ('readmitted - 1',))",0.908990825688,0.0995418742967,1.00231877106
85,"(('metformin - Steady', 'age - [50-60)', 'race - Caucasian', 'gender - Female'), ('readmitted - 1',))",0.913385826772,0.0186465198521,1.00716501588
86,"(('pioglitazone - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.922077922078,0.0142661951455,1.01674954637
87,"(('age - [50-60)', 'insulin - Down'), ('readmitted - 1',))",0.909090909091,0.0293361195949,1.00242913023
88,"(('gender - Male', 'metformin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.942804428044,0.0205352837164,1.03960408506
89,"(('gender - Male', 'metformin - Steady', 'age - [40-50)'), ('readmitted - 1',))",0.94262295082,0.0184857739913,1.03940397519
90,"(('gender - Male', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.922511312217,0.0655441247388,1.01722743356
91,"(('glyburide - Steady', 'gender - Female', 'race - AfricanAmerican'), ('readmitted - 1',))",0.911184210526,0.01113165086,1.0047373552
92,"(('age - [60-70)', 'insulin - Steady', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.896402877698,0.0250361678187,0.988438392725
93,"(('metformin - Steady', 'glyburide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.914691943128,0.0310239511333,1.00860523387
94,"(('metformin - Steady', 'rosiglitazone - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.91134751773,0.020655843112,1.00491742949
95,"(('age - [60-70)', 'insulin - Up'), ('readmitted - 1',))",0.887624466572,0.0250763542839,0.978758684193
96,"(('glimepiride - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.935943060498,0.0105690403472,1.03203824688
97,"(('rosiglitazone - Steady', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.90019193858,0.0188474521781,0.99261648423
98,"(('gender - Male', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.92138063279,0.0386191930558,1.01598066497
99,"(('metformin - Steady', 'age - [80-90)', 'race - Caucasian'), ('readmitted - 1',))",0.879649890591,0.0161549590098,0.969965342202
100,"(('pioglitazone - Steady', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.898238747554,0.0184455875261,0.990462755091
101,"(('metformin - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.943396226415,0.0120559395596,1.04025664457
102,"(('glipizide - Steady', 'age - [80-90)'), ('readmitted - 1',))",0.879237288136,0.0166773830574,0.969510377009
103,"(('gender - Male', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.906941266209,0.047781707121,1.00005877912
104,"(('insulin - Steady', 'age - [80-90)', 'race - Caucasian'), ('readmitted - 1',))",0.887828162291,0.0298987301077,0.978983293768
105,"(('metformin - Steady', 'age - [60-70)', 'race - Caucasian'), ('readmitted - 1',))",0.912808641975,0.0475405883299,1.00652857034
106,"(('gender - Male', 'race - AfricanAmerican', 'insulin - Down'), ('readmitted - 1',))",0.926966292135,0.0132615335155,1.02213981537
107,"(('insulin - Steady', 'age - [50-60)', 'race - AfricanAmerican'), ('readmitted - 1',))",0.939096267191,0.0192091303649,1.03551519975
108,"(('age - [70-80)', 'glyburide - Steady', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.903973509934,0.0109709049992,0.996786317242
109,"(('metformin - Steady', 'pioglitazone - Steady'), ('readmitted - 1',))",0.922960725076,0.0245539302363,1.01772298856
110,"(('pioglitazone - Steady', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.938566552901,0.0110512779296,1.03493109861
111,"(('glyburide - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.914179104478,0.0196913679473,1.00803974103
112,"(('age - [60-70)', 'gender - Female', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.873287671233,0.0102475486256,0.962949900783
113,"(('age - [70-80)', 'insulin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.906091370558,0.0143465680759,0.999121622944
114,"(('gender - Male', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.916923076923,0.119755666292,1.01106544273
115,"(('insulin - Steady',), ('readmitted - 1',))",0.910198648372,0.35721748915,1.00365060336
116,"(('age - [60-70)', 'insulin - Up', 'race - Caucasian'), ('readmitted - 1',))",0.889583333333,0.0171596206398,0.980918671807
117,"(('glyburide - Steady',), ('readmitted - 1',))",0.909841706813,0.106253013985,1.00325701389
118,"(('insulin - Steady', 'age - [40-50)', 'race - Caucasian', 'gender - Female'), ('readmitted - 1',))",0.914705882353,0.0124979906767,1.00862060427
119,"(('glipizide - Steady', 'age - [50-60)', 'gender - Female'), ('readmitted - 1',))",0.925824175824,0.0135428387719,1.02088043565
120,"(('metformin - Steady', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.873853211009,0.0153110432406,0.963573505683
121,"(('insulin - Up', 'age - [50-60)'), ('readmitted - 1',))",0.917404129794,0.0249959813535,1.01159588628
122,"(('metformin - Steady', 'age - [40-50)'), ('readmitted - 1',))",0.935175345377,0.0353640893747,1.03119170888
123,"(('metformin - Steady', 'age - [40-50)', 'race - Caucasian', 'gender - Female'), ('readmitted - 1',))",0.930147058824,0.0101671756952,1.02564715787
124,"(('metformin - Steady', 'age - [60-70)', 'insulin - Steady'), ('readmitted - 1',))",0.908045977011,0.0190483845041,1.00127691284
125,"(('glimepiride - Steady', 'insulin - Steady'), ('readmitted - 1',))",0.928716904277,0.0183250281305,1.02407016644
126,"(('metformin - Steady', 'insulin - Down'), ('readmitted - 1',))",0.890453834116,0.022866098698,0.981878548683
127,"(('age - [60-70)', 'pioglitazone - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.907894736842,0.0166371965922,1.00111014453
128,"(('glipizide - Steady',), ('readmitted - 1',))",0.909684748651,0.128717248031,1.00308394051
129,"(('age - [60-70)', 'insulin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.910344827586,0.0159138402186,1.0038117911
130,"(('gender - Male', 'age - [60-70)', 'race - Caucasian'), ('readmitted - 1',))",0.908563134978,0.0754701816428,1.00184716847
131,"(('gender - Male', 'metformin - Steady', 'race - Caucasian', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.916149068323,0.0118550072336,1.01021196509
132,"(('gender - Male', 'insulin - Steady', 'pioglitazone - Steady'), ('readmitted - 1',))",0.936046511628,0.0129400417939,1.03215231955
133,"(('metformin - Steady', 'insulin - Steady', 'race - AfricanAmerican'), ('readmitted - 1',))",0.929787234043,0.0175614852918,1.02525038915
134,"(('insulin - Steady', 'age - [50-60)', 'gender - Female'), ('readmitted - 1',))",0.92315270936,0.037654717891,1.01793468426
135,"(('age - [70-80)', 'gender - Female', 'insulin - Down'), ('readmitted - 1',))",0.849489795918,0.0133820929111,0.936708648984
136,"(('metformin - Steady', 'age - [60-70)'), ('readmitted - 1',))",0.912536443149,0.0628918180357,1.00622842431
137,"(('age - [20-30)',), ('readmitted - 1',))",0.920438957476,0.0269651181482,1.01494230593
138,"(('metformin - Steady', 'age - [40-50)', 'race - Caucasian'), ('readmitted - 1',))",0.931937172775,0.021459572416,1.02762106648
139,"(('insulin - Up', 'gender - Female', 'race - AfricanAmerican'), ('readmitted - 1',))",0.907843137255,0.0186063333869,1.00105324711
140,"(('metformin - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.932407407407,0.0404677704549,1.02813958107
141,"(('insulin - Up', 'age - [40-50)', 'race - Caucasian'), ('readmitted - 1',))",0.916184971098,0.0127391094679,1.01025155407
142,"(('race - AfricanAmerican', 'insulin - Down'), ('readmitted - 1',))",0.911447084233,0.0339173766276,1.00502721868
143,"(('gender - Male', 'glyburide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.91103202847,0.0411509403633,1.0045695483
144,"(('age - [70-80)', 'pioglitazone - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.880710659898,0.0139447034239,0.971135022861
145,"(('age - [60-70)', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.910646387833,0.0192493168301,1.00414431315
146,"(('rosiglitazone - Steady', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.903225806452,0.0258800835878,0.995961845515
147,"(('gender - Male', 'glyburide - Steady', 'insulin - Steady'), ('readmitted - 1',))",0.918367346939,0.0144671274715,1.0126579989
148,"(('metformin - Steady', 'rosiglitazone - Steady', 'gender - Female'), ('readmitted - 1',))",0.903409090909,0.0127792959331,0.996163948162
149,"(('gender - Male', 'age - [80-90)', 'race - Caucasian'), ('readmitted - 1',))",0.896296296296,0.0340379360231,0.988320868394
150,"(('insulin - Steady', 'gender - Female', 'race - AfricanAmerican'), ('readmitted - 1',))",0.910218978102,0.0501125221026,1.00367302039
151,"(('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.90813648294,0.0139045169587,1.00137671119
152,"(('insulin - Steady', 'age - [40-50)', 'race - Caucasian'), ('readmitted - 1',))",0.913101604278,0.0274473557306,1.00685161168
153,"(('gender - Male', 'age - [70-80)', 'metformin - Steady'), ('readmitted - 1',))",0.896284829721,0.0232679633499,0.988308224522
154,"(('glipizide - Steady', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.905144694534,0.0452499598135,0.998077749758
155,"(('metformin - Steady', 'gender - Female'), ('readmitted - 1',))",0.91434320207,0.127833145796,1.00822068686
156,"(('age - [50-60)', 'race - Caucasian', 'gender - Female'), ('readmitted - 1',))",0.91213653603,0.0579890692815,1.00578745791
157,"(('gender - Male', 'age - [60-70)', 'glyburide - Steady'), ('readmitted - 1',))",0.913165266106,0.0131007876547,1.0069218098
158,"(('insulin - Up', 'race - AfricanAmerican'), ('readmitted - 1',))",0.908018867925,0.0309435782029,1.0012470204
159,"(('gender - Female', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.867872044506,0.0501527085678,0.956978240594
160,"(('age - [30-40)', 'race - Caucasian'), ('readmitted - 1',))",0.915057915058,0.0285725767561,1.00900878089
161,"(('metformin - Steady', 'age - [50-60)'), ('readmitted - 1',))",0.934990439771,0.0589535444462,1.03098781864
162,"(('age - [40-50)', 'race - Caucasian'), ('readmitted - 1',))",0.913370055083,0.0733001125221,1.00714762488
163,"(('age - [60-70)', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.908663532572,0.0543722874136,1.00195787409
164,"(('gender - Male', 'age - [60-70)', 'glipizide - Steady'), ('readmitted - 1',))",0.908883826879,0.0160343996142,1.00220078646
165,"(('rosiglitazone - Steady', 'gender - Female'), ('readmitted - 1',))",0.909980430528,0.0373734126346,1.00340998065
166,"(('gender - Male', 'glipizide - Steady'), ('readmitted - 1',))",0.907311456534,0.0633338691529,1.00046697764
167,"(('gender - Male', 'age - [60-70)', 'metformin - Steady'), ('readmitted - 1',))",0.911589008363,0.0306622729465,1.00518371446
168,"(('age - [60-70)', 'glyburide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.906130268199,0.0190081980389,0.999164514285
169,"(('gender - Female',), ('readmitted - 1',))",0.902392707938,0.477415206558,0.995043211075
170,"(('gender - Male', 'race - Caucasian', 'insulin - Down'), ('readmitted - 1',))",0.882225433526,0.0490676740074,0.972805321392
171,"(('insulin - Steady', 'age - [80-90)'), ('readmitted - 1',))",0.885474860335,0.0382173284038,0.976388373491
172,"(('gender - Male', 'age - [40-50)'), ('readmitted - 1',))",0.923718712753,0.0622890210577,1.01855880038
173,"(('gender - Male', 'metformin - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.949300699301,0.0218212506028,1.04676734176
174,"(('insulin - Up', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.925058548009,0.0158736537534,1.02003619926
175,"(('gender - Male', 'insulin - Steady', 'glipizide - Steady'), ('readmitted - 1',))",0.904587155963,0.0198119273429,0.997462967563
176,"(('gender - Female', 'age - [50-60)', 'insulin - Down'), ('readmitted - 1',))",0.910941475827,0.0143867545411,1.00446969843
177,"(('age - [70-80)', 'insulin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.891694352159,0.0539302362964,0.983246433249
178,"(('metformin - Steady', 'age - [40-50)', 'race - AfricanAmerican'), ('readmitted - 1',))",0.942028985507,0.0104484809516,1.03874902625
179,"(('gender - Male', 'age - [60-70)', 'rosiglitazone - Steady'), ('readmitted - 1',))",0.912891986063,0.010528853882,1.00662047154
180,"(('age - [70-80)', 'insulin - Up', 'race - Caucasian'), ('readmitted - 1',))",0.864035087719,0.0158334672882,0.952747335614
181,"(('gender - Male', 'age - [70-80)', 'race - Caucasian', 'metformin - Steady'), ('readmitted - 1',))",0.897959183673,0.0194502491561,0.990154487815
182,"(('pioglitazone - Steady', 'glipizide - Steady'), ('readmitted - 1',))",0.931937172775,0.0143063816107,1.02762106648
183,"(('glimepiride - Steady',), ('readmitted - 1',))",0.924339757316,0.0520414724321,1.01924360886
184,"(('insulin - Steady', 'age - [40-50)', 'gender - Female'), ('readmitted - 1',))",0.912310286678,0.0217408776724,1.00597904789
185,"(('gender - Male', 'age - [70-80)', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.897590361446,0.0119755666292,0.989747797856
186,"(('age - [70-80)', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.8937784522,0.0236698280019,0.9855445121
187,"(('insulin - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.919268849962,0.0485050634946,1.01365206108
188,"(('metformin - Steady', 'age - [60-70)', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.916264090177,0.022866098698,1.01033879647
189,"(('gender - Male', 'age - [70-80)', 'insulin - Down'), ('readmitted - 1',))",0.868263473054,0.0116540749076,0.957409857911
190,"(('age - [40-50)', 'race - Caucasian', 'gender - Female'), ('readmitted - 1',))",0.907590759076,0.0331538337888,1.00077495674
191,"(('pioglitazone - Steady', 'insulin - Steady'), ('readmitted - 1',))",0.910112359551,0.0260408294486,1.00355545509
192,"(('glipizide - Steady', 'age - [80-90)', 'race - Caucasian'), ('readmitted - 1',))",0.873737373737,0.0139045169587,0.963445775162
193,"(('age - [50-60)', 'gender - Female'), ('readmitted - 1',))",0.917973462002,0.0917457000482,1.01222367299
194,"(('gender - Male', 'age - [60-70)', 'race - Caucasian', 'metformin - Steady'), ('readmitted - 1',))",0.90962962963,0.0246744896319,1.0030231623
195,"(('pioglitazone - Steady', 'age - [50-60)'), ('readmitted - 1',))",0.942268041237,0.0183652145957,1.03901262632
196,"(('insulin - Steady', 'age - [40-50)'), ('readmitted - 1',))",0.915594855305,0.0457723838611,1.00960084989
197,"(('metformin - Steady', 'age - [60-70)', 'glyburide - Steady'), ('readmitted - 1',))",0.911392405063,0.0115737019772,1.00496692549
198,"(('gender - Male', 'age - [50-60)'), ('readmitted - 1',))",0.928832858886,0.0917858865134,1.02419802634
199,"(('age - [60-70)', 'insulin - Down'), ('readmitted - 1',))",0.87714987715,0.0286931361517,0.967208647272
200,"(('age - [20-30)', 'insulin - Steady'), ('readmitted - 1',))",0.93265993266,0.01113165086,1.0284180336
201,"(('metformin - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.914667223034,0.17617746343,1.00857797572
202,"(('glyburide - Steady', 'insulin - Steady', 'gender - Female'), ('readmitted - 1',))",0.892523364486,0.0153512297058,0.984160561965
203,"(('metformin - Steady', 'insulin - Up'), ('readmitted - 1',))",0.922204213938,0.022866098698,1.01688880488
204,"(('metformin - Steady', 'age - [60-70)', 'glipizide - Steady'), ('readmitted - 1',))",0.911475409836,0.0111718373252,1.00505845254
205,"(('age - [70-80)', 'pioglitazone - Steady'), ('readmitted - 1',))",0.890173410405,0.0185661469217,0.981569333297
206,"(('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.911421911422,0.0157129078926,1.00499946133
207,"(('glipizide - Steady', 'race - Caucasian'), ('readmitted - 1',))",0.906066536204,0.0930316669346,0.999094238795
208,"(('metformin - Steady', 'glipizide - Steady'), ('readmitted - 1',))",0.92280390417,0.0417939238065,1.01755006653
209,"(('insulin - Up', 'gender - Female', 'race - Caucasian'), ('readmitted - 1',))",0.892527287993,0.042718212506,0.984164888307
210,"(('metformin - Steady', 'insulin - Up', 'gender - Female'), ('readmitted - 1',))",0.911314984709,0.0119755666292,1.00488155623
211,"(('glyburide - Steady', 'age - [80-90)'), ('readmitted - 1',))",0.895348837209,0.0154717891014,0.987276131746
212,"(('gender - Male', 'age - [80-90)'), ('readmitted - 1',))",0.894736842105,0.0403070245941,0.986601301854
213,"(('metformin - Steady', 'insulin - Steady', 'gender - Female'), ('readmitted - 1',))",0.920227920228,0.0389406847774,1.01470960105
214,"(('age - [60-70)', 'race - AfricanAmerican'), ('readmitted - 1',))",0.90546802595,0.039262176499,0.998434278271
215,"(('gender - Male', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian'), ('readmitted - 1',))",0.924585218703,0.0246343031667,1.01951427226
